track.uri,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,time_signature,club_compatible
72GIZuUXo14oyrS0si3Rgc,0.00048,0.419,290520.0,0.908,0.0,0.815,-5.156,0.0651,139.813,0.472,9.0,4.0,no
06vzrs1ONWB3Az9b3O7uRD,0.00184,0.803,397280.0,0.665,0.000374,0.0762,-6.549,0.0365,128.005,0.859,6.0,4.0,no
7zMcNqs55Mxer82bvZFkpg,0.288,0.621,203040.0,0.417,0.0,0.119,-6.941,0.0231,99.953,0.289,10.0,4.0,no
7gaKNOD5d1xJpGYt8DNn45,0.00141,0.737,414294.0,0.881,0.101,0.0337,-8.535,0.0635,140.014,0.337,2.0,4.0,no
65bMa6J2S7rIbvvEhOsFRL,0.0399,0.589,249600.0,0.795,0.0,0.0615,-5.393,0.0501,101.036,0.608,1.0,4.0,no
7IxzC0ukJNK02ltIFgpBvk,0.0117,0.729,421093.0,0.903,0.877,0.0573,-7.559,0.0761,131.006,0.503,1.0,4.0,no
6ZUeAIKsZZ8S2k7ytmLIgp,0.0215,0.705,215053.0,0.982,0.0112,0.188,-3.707,0.0309,139.039,0.842,0.0,4.0,no
2nr0pzf3963dSrts6IjDcz,0.000914,0.533,222603.0,0.934,0.019,0.368,-7.11,0.0439,142.038,0.596,8.0,4.0,no
7bkEKiH9b1zNWBHnpWMXe3,0.456,0.303,163360.0,0.807,3.16e-05,0.973,-5.893,0.108,106.915,0.426,0.0,3.0,no
1wkf7m1cZrZ0XxC5QGimp9,0.104,0.547,206107.0,0.736,0.0,0.262,-5.055,0.0276,82.976,0.423,1.0,4.0,no
2tJulUYLDKOg9XrtVkMgcJ,0.148,0.704,222091.0,0.558,0.0,0.107,-7.273,0.0542,110.444,0.245,2.0,4.0,no
6Cynw1Gf4mqHjEKiP85Qv6,0.00815,0.619,518893.0,0.883,0.62,0.0527,-8.117,0.0499,129.914,0.217,7.0,4.0,no
19gW8vZzd0rxCW85O2rbkW,0.363,0.643,348395.0,0.505,1.15e-06,0.169,-12.521,0.47,92.778,0.712,7.0,4.0,no
75Mdxidet9XgTS9KDZxLOV,0.0221,0.756,339653.0,0.689,0.523,0.066,-7.904,0.0609,127.979,0.403,2.0,4.0,no
2Uz3zkszDy1fiU1yDMPzCT,0.0028,0.621,191307.0,0.981,1.17e-05,0.0919,-5.536,0.119,144.952,0.704,1.0,4.0,no
3flqccnH7EauVICmVkVIGz,0.00507,0.661,201813.0,0.841,0.21,0.252,-5.739,0.0372,116.998,0.512,4.0,4.0,no
14Bljc3pOOG0xQX3wqhLN9,0.367,0.61,261453.0,0.531,0.0,0.351,-6.123,0.0239,85.979,0.228,2.0,4.0,no
0AeMfVr7exf7lf2RwcpPMc,0.15,0.508,268655.0,0.892,2.28e-06,0.953,-3.72,0.073,114.075,0.504,0.0,4.0,no
3fpTMuD1u3gJlVI4FadVHs,0.332,0.53,319387.0,0.884,1.98e-06,0.355,-5.581,0.457,87.194,0.28,0.0,4.0,no
3TKf4HfRYVj4rS0GlmcR0f,0.00484,0.65,252760.0,0.793,0.000115,0.128,-6.239,0.0314,127.971,0.221,0.0,4.0,no
4FfbOZ1zuUsXM6X4t1mNbG,0.00456,0.523,183789.0,0.985,1.62e-06,0.277,-7.042,0.134,144.033,0.467,6.0,4.0,no
5zLSB5YfV72PdDr1zri3lq,0.0116,0.64,180344.0,0.973,0.0,0.36,-5.366,0.102,145.002,0.249,4.0,4.0,no
6J1gJ9MKgSVRZbGMXvNaKC,0.0182,0.391,249678.0,0.696,1.12e-05,0.747,-9.479,0.134,170.145,0.592,6.0,4.0,no
6c8ygcnESx3AQ6jFNPVdGt,0.0369,0.18,266937.0,0.566,4.03e-05,0.967,-7.936,0.048,187.374,0.139,0.0,3.0,no
41KAs8jq9qAj4NidZRZY4u,0.00238,0.67,217000.0,0.875,8.95e-06,0.378,-5.39,0.0576,127.984,0.829,3.0,4.0,no
3ZiU5siL7ZMYpakEg6X9Q9,0.0403,0.748,227173.0,0.651,0.0199,0.0803,-7.753,0.0306,121.997,0.698,1.0,4.0,no
2ZLkmFeraZyt2ccuwnupny,0.429,0.873,192693.0,0.725,4.74e-06,0.182,-5.108,0.0824,137.935,0.687,5.0,4.0,no
32qI2wFYvczhk6WxA5Saet,0.000893,0.597,167517.0,0.95,1.07e-06,0.112,-6.667,0.0632,144.969,0.65,1.0,4.0,no
1ExfPZEiahqhLyajhybFeS,0.3,0.794,189109.0,0.711,0.0,0.0955,-5.124,0.0699,174.915,0.955,8.0,4.0,no
0icTqKKKaSuOPUf4j0nVMv,0.00857,0.657,226013.0,0.952,0.0,0.172,-3.365,0.0786,145.053,0.889,5.0,4.0,no
4KB3zBArZ1rHRExilzycaV,0.794,0.536,83253.0,0.512,0.000122,0.497,-6.794,0.0341,97.397,0.249,6.0,4.0,no
7nQB4g89pfY31ZcALRYM9N,0.00231,0.667,324730.0,0.978,0.00637,0.376,-9.145,0.175,144.99,0.368,9.0,4.0,no
0yG10Acud8ZucKLQqXBMVQ,0.0482,0.544,276733.0,0.952,0.0,0.978,-7.449,0.155,112.092,0.242,2.0,4.0,no
5OOd01o2YS1QFwdpVLds3r,0.637,0.612,203227.0,0.394,0.0,0.147,-5.723,0.0243,96.001,0.233,7.0,4.0,no
2A5YAFeEwGi7KlGMYRf5dX,0.578,0.553,107703.0,0.798,0.0,0.599,-5.992,0.109,103.948,0.378,10.0,4.0,no
5s3Q3WAOv9qO4nDulLOjvo,0.00543,0.661,192500.0,0.81,5.93e-06,0.325,-6.475,0.0353,133.93,0.581,1.0,4.0,no
1H23d2uHi3xNIKkAQ2cLva,0.00955,0.788,348755.0,0.942,0.252,0.307,-5.936,0.118,128.012,0.566,6.0,4.0,no
7zCaEbihBEoJUE0k80mGzE,0.000905,0.697,399613.0,0.972,0.63,0.0512,-6.903,0.0507,137.879,0.142,8.0,4.0,no
0YZAOxd3LXwdTebXGHPtAH,0.0153,0.699,381922.0,0.869,0.0368,0.929,-6.027,0.0402,127.987,0.493,11.0,4.0,no
5nVpj2khogk7pDsoAKVqqd,0.0497,0.591,229773.0,0.669,0.0155,0.0918,-8.81,0.0301,114.94,0.142,9.0,4.0,no
66xz1Pi6G4L7z9b58Oa4Pv,0.37,0.548,241533.0,0.827,0.000107,0.0819,-7.357,0.0341,130.011,0.546,3.0,4.0,no
5a9hUL6ZuiagZhazwrtwHF,0.399,0.429,228474.0,0.808,0.0,0.0884,-3.004,0.0677,171.537,0.438,7.0,4.0,no
1Aa7n0Zr6wvIPExL2bdbAZ,0.00162,0.568,267333.0,0.92,0.0176,0.254,-7.613,0.054,138.865,0.731,9.0,4.0,no
1xaePSh7b8oGV5ZWOD5MDY,0.845,0.433,260920.0,0.326,4.04e-05,0.113,-8.554,0.0301,129.95,0.265,5.0,4.0,no
4O1xKPHOH7iXlzMNUDuxHS,0.664,0.673,233200.0,0.414,1.59e-05,0.115,-8.252,0.0428,147.928,0.594,2.0,4.0,no
4jPtq9shRdUv8Zjr0a5xkD,0.302,0.585,234440.0,0.346,0.0,0.102,-8.014,0.0256,92.564,0.195,0.0,4.0,no
3BvL8S1xSYTennCDUON13L,0.00311,0.658,234373.0,0.971,0.000418,0.0838,-3.705,0.0324,132.97,0.967,8.0,4.0,no
4hwwPj2Rch5176yWDfWumH,0.00598,0.663,295425.0,0.991,0.000374,0.208,-5.255,0.106,138.005,0.449,9.0,4.0,no
7y17NbMm9FBTvHUzxEzxsv,0.5,0.418,211973.0,0.589,0.000102,0.92,-7.763,0.0433,144.072,0.356,2.0,4.0,no
2rryk9LJ6mrjXfHLkiO6lV,0.0126,0.611,243133.0,0.651,0.0141,0.202,-8.711,0.0297,105.363,0.535,8.0,4.0,no
2Xh7dyCHCErCv3PmdVEGw4,0.062,0.834,170600.0,0.823,0.0,0.185,-4.918,0.114,133.039,0.763,0.0,4.0,no
7M9GFG8AfTBJAZOPlgIYTr,0.00384,0.826,264586.0,0.932,0.0131,0.0815,-7.134,0.0932,133.982,0.752,5.0,4.0,no
6lUaSXh73vHbzeFkZpXaZs,0.0558,0.639,207000.0,0.97,0.000641,0.32,-7.413,0.0524,141.994,0.402,8.0,4.0,no
4KykoaJQ5UxjCpp3lYkvTE,0.113,0.691,229384.0,0.828,0.0,0.358,-3.909,0.0749,75.519,0.678,1.0,4.0,no
0JcgDliDqDac8iOFFRm7tZ,0.283,0.757,206627.0,0.731,7.67e-05,0.0917,-5.704,0.0537,120.04,0.67,6.0,4.0,no
2IFNyOFPfg5g2suJNJr0Vi,0.0043,0.732,208987.0,0.728,0.748,0.138,-8.138,0.0347,121.981,0.769,1.0,4.0,no
5ZTPj7jzFTxoEl624zYnW3,0.00552,0.686,183067.0,0.674,5.26e-06,0.0905,-4.785,0.0595,122.014,0.688,11.0,4.0,no
0UAhsE4kAJBdD18ht18skH,0.0269,0.785,386000.0,0.913,0.0257,0.389,-5.35,0.0915,129.971,0.89,0.0,4.0,no
7jRyAbAxdAwQvzp5DfrNvp,0.00751,0.645,193160.0,0.635,0.0,0.0694,-8.475,0.0319,127.801,0.587,0.0,4.0,no
0L9nB48bNGilI6WaLXEige,0.00188,0.706,446001.0,0.832,0.00677,0.065,-8.793,0.0372,134.053,0.912,5.0,4.0,no
5OszGg6vAW8bOVGc3OhHIT,0.00107,0.703,294473.0,0.988,0.00275,0.0722,-5.884,0.0677,142.013,0.881,1.0,4.0,no
6WXdK0W4acPhPgtAnjT4xM,0.391,0.45,239347.0,0.57,0.0,0.925,-5.707,0.0298,134.916,0.389,3.0,4.0,no
6gmUUQYK1PeUMyYTmwQtWx,0.00335,0.532,174511.0,0.972,8.54e-06,0.196,-6.404,0.058,141.917,0.309,7.0,4.0,no
478eJVTkk34oWr1abVMqfv,0.0027,0.607,213920.0,0.766,0.0,0.334,-5.532,0.101,94.894,0.178,6.0,4.0,no
57DF3sBvLqirARQaQqoWp7,0.00269,0.628,232480.0,0.865,0.602,0.131,-9.996,0.0442,98.988,0.754,11.0,4.0,no
6baoRjMbVwuvOoSG0zAzOA,0.035,0.718,258680.0,0.677,2.79e-05,0.312,-9.419,0.0646,128.042,0.262,7.0,4.0,no
2lhWOCEHyh6mjIA1sK1RcU,0.00253,0.627,180930.0,0.988,2e-06,0.179,-5.331,0.0572,145.014,0.497,0.0,4.0,no
18P9FFTRXFzHdAzAphl7sy,0.00558,0.647,240053.0,0.739,0.0232,0.144,-8.802,0.0423,134.989,0.682,7.0,4.0,no
04T47lGsiQU6x1cV9GhgDN,0.0364,0.741,444658.0,0.694,0.00351,0.0623,-6.544,0.0895,128.016,0.768,0.0,4.0,no
1LJeYTOC9jQRIUW9nPePJE,0.0529,0.719,322333.0,0.99,0.756,0.0861,-4.169,0.0468,134.975,0.629,8.0,4.0,no
55uqczTHjZLM7Olr1gog4A,0.0817,0.607,225054.0,0.663,0.0,0.0822,-5.214,0.0375,90.039,0.381,10.0,4.0,no
6ja9N12lzBD1TRuQfZb18z,0.0681,0.569,205813.0,0.746,0.0,0.115,-3.55,0.0533,149.949,0.476,6.0,4.0,no
0rKDG1P4xuVMEy96yL3ZlB,0.0276,0.611,180791.0,0.86,1.37e-05,0.198,-6.454,0.0336,125.998,0.794,11.0,4.0,no
7JGS8kBr3tKcoAC7CJ8SfW,0.0071,0.676,186430.0,0.983,0.0,0.271,-5.322,0.0536,142.017,0.536,11.0,4.0,no
0uijaZnutuzkR5DExomRma,0.662,0.672,233973.0,0.405,1.14e-05,0.115,-8.626,0.04,147.891,0.603,2.0,4.0,no
2wVXXBmCKblwIYiuuHsVmb,0.00568,0.774,226707.0,0.567,0.668,0.0663,-5.967,0.0408,129.135,0.883,9.0,4.0,no
28M2gifMU282QBM3fKajIS,0.0826,0.436,242080.0,0.95,1.08e-06,0.149,-2.627,0.057,162.088,0.352,5.0,4.0,no
75L0qdzRnhwV62UXoNq3pE,0.00782,0.606,234333.0,0.811,1.49e-05,0.349,-4.667,0.278,156.347,0.276,7.0,4.0,no
34ZGiaBMC258IdMtIi1iKw,0.405,0.537,218240.0,0.643,0.0,0.947,-8.534,0.0338,84.999,0.371,9.0,4.0,no
2xNEJi6LiEec9uVcaV83CH,0.000836,0.6,202848.0,0.938,0.000175,0.0839,-6.314,0.0534,143.936,0.461,6.0,4.0,no
3fQDu0pZvX6AVGbKQV77nl,0.232,0.522,165000.0,0.936,0.0,0.982,-3.61,0.0577,93.032,0.559,2.0,4.0,no
3XMi8GmY1KHKYwHmncs0ds,8.39e-05,0.667,821933.0,0.825,0.556,0.154,-10.507,0.0358,129.99,0.213,1.0,4.0,no
0cBom2A1RpP15quVF5UVDD,0.0252,0.848,226320.0,0.864,8.22e-05,0.283,-3.8,0.272,129.998,0.411,11.0,4.0,no
7KbuctZFvXhxTi07Gqrdft,0.00101,0.435,186800.0,0.85,0.909,0.864,-4.895,0.0839,128.14,0.359,2.0,3.0,no
1zNGCctDvFwYJQFYyc1I5M,0.0152,0.712,411896.0,0.856,0.000303,0.367,-6.647,0.29,129.987,0.523,1.0,4.0,no
4VRUhzkwxPLoDZ1CJXXLkz,0.000463,0.592,207360.0,0.908,0.0151,0.0746,-5.271,0.0308,125.984,0.605,8.0,4.0,no
6LZaxlycSWrJZ4Volb25qx,0.00265,0.624,230707.0,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658,7.0,4.0,no
0MPf474n9zkLbZjl9CQl4B,0.0264,0.604,195093.0,0.927,8.67e-06,0.205,-3.873,0.0413,89.952,0.699,1.0,4.0,no
7dSPAVYs1DtU9HisYteZ54,0.0359,0.793,332027.0,0.896,0.00341,0.367,-6.826,0.0715,128.052,0.832,10.0,4.0,no
3QJkHAa4lTIxsOYkTWOQUi,0.00178,0.699,349183.0,0.99,0.28,0.172,-8.378,0.0941,139.998,0.228,11.0,4.0,no
5BmKRyAjCnvkko7Ms00YtA,0.419,0.709,243004.0,0.45,0.0,0.241,-8.267,0.0428,77.986,0.873,9.0,4.0,no
76vTorXRJ9gm67wDm9mGaS,0.00215,0.684,296655.0,0.993,0.0127,0.0646,-5.171,0.0953,141.986,0.407,8.0,4.0,no
7jNa6svRog1VNfJMEAuULC,0.185,0.758,382484.0,0.979,0.475,0.115,-10.324,0.0643,134.995,0.095,9.0,4.0,no
35LDDBHO6sOqyOWj4gmCvK,0.364,0.755,100840.0,0.498,0.939,0.112,-14.53,0.0504,110.229,0.071,5.0,4.0,no
0m1h6onsz08efeHJoYwGey,0.0345,0.606,246667.0,0.817,0.204,0.119,-7.338,0.0286,125.002,0.836,3.0,4.0,no
1AITYYnF0llpLXfwqXN1ib,0.0026,0.613,224693.0,0.898,0.000855,0.143,-4.98,0.0519,93.012,0.698,5.0,4.0,no
0F9zMjuauy3O5wI0p5yRtD,0.00418,0.589,204448.0,0.965,0.0754,0.254,-7.314,0.0455,139.996,0.71,9.0,4.0,no
63vZUHj3X0sbGpO3W8AV5m,0.000243,0.615,200242.0,0.977,0.000762,0.262,-6.806,0.066,144.019,0.734,8.0,4.0,no
4E512ThnsR0QCuGQn9hKJd,0.0124,0.641,196545.0,0.659,0.0,0.177,-5.5,0.418,169.97,0.603,10.0,4.0,no
3nFL304KxqFg3qq7Frm6uN,0.0284,0.701,229333.0,0.652,0.00808,0.336,-8.465,0.0289,125.001,0.963,3.0,4.0,no
1XP4YN1vqt9bvZfeWOpZvD,0.00326,0.607,202245.0,0.991,0.00039,0.333,-4.763,0.0901,141.904,0.345,5.0,4.0,no
4ng0dNET7TNV2RMjVB65m6,0.18,0.689,242760.0,0.595,4.03e-05,0.0844,-7.427,0.0285,96.098,0.548,1.0,4.0,no
7yndkPYP6YQQLBpPsizDfh,0.00233,0.496,259280.0,0.852,0.0,0.554,-4.775,0.0373,120.969,0.442,7.0,4.0,no
5ryGms7CpXBfd1e3GHzfts,0.0299,0.614,281343.0,0.73,0.0272,0.434,-8.942,0.0376,139.959,0.82,5.0,4.0,no
3SiUGXivvan3tlVSitU2Ci,0.00534,0.698,221893.0,0.966,6.63e-06,0.116,-4.291,0.14,126.072,0.677,4.0,4.0,no
7AVE9gDnG5MwCpKZKaDctP,0.149,0.587,200707.0,0.892,0.0147,0.921,-6.095,0.0377,124.542,0.601,9.0,4.0,no
6y6ni1CI31en3qJtkfEJVc,0.000155,0.814,189733.0,0.603,0.51,0.0388,-8.167,0.0795,123.011,0.37,9.0,4.0,no
1xkwpTe8xE8Cp34Fty1Qzf,0.0826,0.702,218280.0,0.863,0.0129,0.22,-5.425,0.0589,90.996,0.752,7.0,4.0,no
7edCvyI7mOsdfBGfVhHNR9,0.196,0.668,244480.0,0.732,0.0268,0.17,-6.722,0.0303,127.944,0.411,4.0,4.0,no
5XgJ2zyM6Y3NivhCApRn56,0.0191,0.567,215827.0,0.974,5.23e-06,0.0424,-4.033,0.0551,116.993,0.765,2.0,4.0,no
27Sq6qP0U1CJKyx0hz9c5K,0.0205,0.697,364387.0,0.685,2.93e-05,0.114,-5.4,0.0481,129.976,0.407,5.0,4.0,no
1svFVbDs32s28HLgI15vaI,0.0981,0.875,460707.0,0.923,0.585,0.105,-8.537,0.0395,130.009,0.758,6.0,4.0,no
3vcSIyGgfSTeK6hrJAEbqx,0.0351,0.372,236480.0,0.799,0.0,0.977,-5.887,0.0369,148.147,0.289,8.0,4.0,no
5HTu1Xs3Smt33NPUjtP0E5,0.00359,0.691,226160.0,0.784,1.47e-05,0.0662,-5.27,0.0374,128.0,0.703,6.0,4.0,no
18lq8FwQ94jlSk95PTM7Mr,0.00213,0.705,209760.0,0.976,0.000158,0.342,-4.261,0.0309,129.952,0.967,6.0,4.0,no
4gzuds9jMV9UPnIAk1fpnz,0.884,0.548,233624.0,0.212,0.0,0.112,-11.145,0.0322,123.782,0.247,9.0,4.0,no
6hH37tyeRdyan1mAppmVor,0.205,0.427,369067.0,0.395,8.73e-06,0.701,-12.551,0.0291,79.517,0.188,0.0,3.0,no
24PpBoTjykxXxpDRITPwSG,0.000143,0.748,438573.0,0.857,0.717,0.216,-9.75,0.042,126.01,0.667,11.0,4.0,no
6505MLhnqTDDg4tjoUz2Wp,0.00306,0.445,344573.0,0.887,2.67e-05,0.931,-5.629,0.0768,145.954,0.386,11.0,4.0,no
5u4QS9JQtNetXX6DfQ6TGF,0.937,0.642,159067.0,0.171,7.36e-05,0.113,-16.401,0.0429,126.178,0.29,8.0,4.0,no
16reakUNjt48eY9D9VfqyA,0.00121,0.468,293040.0,0.559,0.0,0.0866,-6.138,0.027,79.962,0.113,0.0,4.0,no
1DXgoZ7JxK9sfAzEg0bdJ4,0.0207,0.635,188613.0,0.973,0.0,0.331,-4.14,0.0419,128.055,0.892,5.0,4.0,no
1cWm5ogc00LTl2rxwNxKhR,0.135,0.709,197907.0,0.814,0.0,0.14,-3.906,0.0292,126.005,0.885,11.0,4.0,no
6pjg38VSXeKe5ApLDVDjUY,0.121,0.288,267769.0,0.763,0.0,0.664,-6.629,0.0466,127.465,0.0745,2.0,4.0,no
14s6zLHxniYauG2feWDd6N,0.233,0.708,211107.0,0.771,2.38e-06,0.239,-7.255,0.0948,127.517,0.492,1.0,4.0,no
2L0MrU1FCFFR5V4ZCXyMga,0.988,0.236,213840.0,0.00919,0.918,0.106,-32.634,0.0441,76.718,0.0447,4.0,4.0,no
4hAfGCD7RkaEeGPESmBGws,0.735,0.541,298827.0,0.623,0.919,0.0941,-12.529,0.029,103.992,0.223,7.0,4.0,no
3DwmHJ4FIUqWbGjWwERWPS,0.978,0.241,437827.0,0.327,0.903,0.108,-16.827,0.0438,69.605,0.0435,6.0,4.0,no
3IUciAD2yeKxKD0cAD4rZW,0.991,0.243,216587.0,0.00564,0.904,0.0916,-33.511,0.0378,65.523,0.0309,11.0,3.0,no
5RA6Cmil51Yge1Ub3Pa7bS,0.965,0.294,446547.0,0.248,0.707,0.15,-23.723,0.051,105.618,0.0608,4.0,4.0,no
3Gqx5OeLHmIjTE80yWTsCy,0.991,0.159,421160.0,0.0353,0.844,0.106,-21.579,0.0387,87.612,0.0428,7.0,3.0,no
4Fg3h42PXKuphFoyoavLcF,0.951,0.343,136013.0,0.121,0.935,0.11,-23.205,0.0316,82.034,0.0653,2.0,3.0,no
4LhNC1wiVYBDvwCQpUi8eT,0.838,0.29,516240.0,0.706,0.946,0.702,-13.056,0.0558,120.112,0.179,4.0,4.0,no
5UcDtkqrHftILeJEnzBrhs,0.995,0.264,264907.0,0.0875,0.909,0.352,-22.568,0.0472,89.725,0.0582,0.0,4.0,no
1bXEcsUJxRAR4uY4HiLInV,0.973,0.343,487307.0,0.291,0.786,0.678,-21.835,0.0517,141.53,0.109,5.0,4.0,no
7iYCd2SpcWAsbmrJi0mSgi,0.979,0.166,120960.0,0.0094,0.873,0.0912,-33.101,0.0489,142.144,0.039,5.0,4.0,no
41A26AJNMNZEnlMg0nh1mr,0.971,0.214,250400.0,0.233,0.877,0.717,-25.542,0.05,130.474,0.196,0.0,4.0,no
0pszIIbhAurPVOSdxOkSp4,0.85,0.245,400787.0,0.218,0.887,0.0845,-18.16,0.0436,119.489,0.12,9.0,4.0,no
5VSISHOgIWYNm0NIyAvd0d,0.905,0.23,142893.0,0.141,0.951,0.117,-21.046,0.0383,107.7,0.198,7.0,4.0,no
0R2HjTdF6olxqjoumQX5FS,0.94,0.162,399973.0,0.418,0.91,0.671,-20.581,0.0691,73.354,0.204,2.0,3.0,no
0uUN2xbgxUQG4glK53Vd1x,0.973,0.232,474947.0,0.278,0.922,0.766,-16.334,0.0436,138.451,0.0928,0.0,3.0,no
26CrLiV7DRibZGAcX394sn,0.895,0.21,547720.0,0.621,0.91,0.703,-16.549,0.072,89.759,0.174,9.0,4.0,no
3UYs6o3aUZpTxGh7HkdAiU,0.932,0.411,339213.0,0.632,0.923,0.687,-14.379,0.0535,141.052,0.114,6.0,4.0,no
1DdzkD2nCmCMw1UV5WWpJO,0.914,0.256,637627.0,0.909,0.913,0.958,-11.868,0.302,112.558,0.159,4.0,4.0,no
76BETV96igzpoKaU7p3A5J,0.923,0.14,419987.0,0.866,0.891,0.652,-18.872,0.101,89.014,0.725,9.0,4.0,no
2rP9dVRqJnHfc6xtq1v8DT,0.987,0.169,342880.0,0.0211,0.957,0.223,-30.537,0.0366,149.188,0.0396,6.0,3.0,no
1wgWHyJH3155yCuYwSUQ0j,0.285,0.606,366480.0,0.376,0.887,0.129,-15.858,0.0327,112.398,0.215,1.0,4.0,no
4J2kYA184zAjl83L5AQSfk,0.987,0.497,280667.0,0.155,0.911,0.106,-24.448,0.042,140.52,0.0359,0.0,4.0,no
1MvimgjScZclN7VXVOhADm,0.974,0.35,174253.0,0.0913,0.772,0.0966,-20.654,0.0589,97.373,0.113,10.0,4.0,no
1OllG9sZQqXMNm8oPS2Qq8,0.678,0.579,264373.0,0.471,0.958,0.11,-18.906,0.0372,119.982,0.584,6.0,4.0,no
530SJcw7r0p7vkv3ljYTqu,0.707,0.64,355747.0,0.165,0.894,0.107,-24.266,0.0374,119.981,0.0377,3.0,4.0,no
6Hjv9SD44AV0ahpvPVRBbD,0.924,0.391,191053.0,0.214,0.819,0.101,-24.468,0.0432,97.456,0.0559,8.0,4.0,no
14DTJNhmlZdMZVLOiAiFWU,0.506,0.463,393773.0,0.487,0.85,0.106,-17.443,0.031,125.999,0.286,5.0,4.0,no
119NpIvX9JxI2wdqn0UW2j,0.982,0.312,289493.0,0.085,0.95,0.0778,-36.699,0.0446,118.838,0.0399,6.0,4.0,no
2SGoxZz9oSzB0jzZ7TKOEY,0.993,0.483,137773.0,0.00655,0.959,0.0964,-27.906,0.0646,78.834,0.26,0.0,4.0,no
1jCFju4LiQFGIgswVgZbX5,0.97,0.29,171573.0,0.0262,0.934,0.105,-26.146,0.0464,133.105,0.0322,2.0,1.0,no
6niJv7mTzuO2G6U0IGohZ3,0.754,0.498,330227.0,0.565,0.935,0.113,-16.607,0.0355,102.005,0.467,2.0,4.0,no
32tqAYaGHOgubs9TGWokqK,0.971,0.604,350987.0,0.289,0.819,0.0934,-16.329,0.0397,123.978,0.183,6.0,4.0,no
6PBV0bTvjsALIYAhKp0VBn,0.967,0.226,321627.0,0.105,0.93,0.0962,-19.178,0.0402,102.244,0.0368,4.0,4.0,no
0moXHDu15jYDY8JISow05I,0.993,0.305,269040.0,0.0363,0.882,0.117,-17.323,0.0578,64.978,0.304,6.0,3.0,no
5qm4D2wofEN3qUuHtkUEbp,0.969,0.472,337160.0,0.384,0.869,0.0962,-13.624,0.0368,156.269,0.108,4.0,3.0,no
79KlKOKja66dcqMpJqPSdU,0.98,0.287,184947.0,0.0594,0.839,0.186,-22.014,0.0347,164.678,0.11,2.0,3.0,no
2cLpdjWmqb03LJTQozOiD5,0.993,0.383,249053.0,0.0414,0.926,0.0813,-22.28,0.0529,94.717,0.134,0.0,4.0,no
633oIMwKGqyMyT9pFOYxIg,0.984,0.326,281067.0,0.251,0.901,0.11,-16.161,0.047,115.234,0.0318,4.0,4.0,no
7dTSnm1tlnzqjHohOXVjUd,0.976,0.311,280387.0,0.0749,0.951,0.0908,-19.418,0.0371,82.41,0.039,5.0,4.0,no
0GBFnzvDGQHJb0y8iNQfQU,0.99,0.254,457720.0,0.133,0.903,0.0967,-18.844,0.0386,133.983,0.0384,0.0,4.0,no
1qzz9ucUOv4zEdnEQgelvW,0.987,0.127,427773.0,0.00613,0.835,0.0736,-32.266,0.0461,175.626,0.042,4.0,4.0,no
68KnXzZvtgrpGXbouIayQt,0.991,0.364,402453.0,0.0322,0.931,0.0984,-23.623,0.0534,120.156,0.0399,6.0,4.0,no
1u9fuyMbnR6LTYOzJYUPM7,0.968,0.326,171573.0,0.0277,0.916,0.105,-26.251,0.0478,65.821,0.0317,11.0,4.0,no
6WpMLSMVTZSkPoEgT9BP4F,0.756,0.496,330227.0,0.57,0.922,0.113,-16.623,0.036,102.002,0.456,2.0,4.0,no
7mmeq0ZmRwurYUujKsElqg,0.971,0.603,350987.0,0.289,0.841,0.0921,-16.3,0.0394,123.978,0.194,6.0,4.0,no
6evdf9polFomDZXlLxW8xU,0.969,0.22,321627.0,0.102,0.927,0.0983,-19.141,0.0405,101.317,0.0372,4.0,4.0,no
1uwCxgKOcUIksJBLTouICe,0.993,0.414,269040.0,0.0348,0.89,0.117,-17.336,0.0551,63.65,0.304,8.0,3.0,no
1rfNCTQKR0bzCscB39B1Au,0.969,0.482,337160.0,0.381,0.831,0.0959,-13.637,0.0357,156.389,0.114,4.0,3.0,no
3iojB9oNnI2xQgJujhQGFk,0.979,0.45,184947.0,0.0591,0.89,0.186,-21.999,0.0325,82.723,0.097,2.0,3.0,no
6tj5OLl4xUQxEjpHlNT5Au,0.993,0.376,249053.0,0.0415,0.916,0.0808,-22.328,0.0516,94.36,0.157,0.0,4.0,no
6iV8XroJ5vLJk6Unoj1zFA,0.986,0.32,281067.0,0.251,0.917,0.11,-16.211,0.05,115.21,0.0314,4.0,4.0,no
1o05etliIFdVYXjRy9sJwh,0.974,0.339,280387.0,0.0757,0.942,0.091,-19.464,0.0375,83.138,0.0394,5.0,4.0,no
1puiYqmPpUbapZkaGGzilO,0.989,0.252,457720.0,0.133,0.901,0.0954,-18.901,0.0383,134.638,0.0379,0.0,3.0,no
7zavn1fpQhbg6pHAPLyfeY,0.987,0.205,427773.0,0.00604,0.789,0.0734,-32.267,0.0443,135.801,0.0399,4.0,1.0,no
6Ugb9udDLyJeIv3cFBNBuO,0.99,0.359,401120.0,0.032,0.94,0.0989,-23.643,0.0537,121.274,0.0398,6.0,4.0,no
6ZT0TBgmEHWTQ7Xq8smeXa,0.991,0.244,266000.0,0.13,0.882,0.0951,-21.508,0.0544,171.469,0.0396,0.0,4.0,no
